threshold	alignment_size	SNPs
70	6750	160052
70	6500	158549
70	6250	156660
70	6000	153823
70	5750	151619
70	5500	149319
70	5250	146323
70	5000	143816
70	4750	141139
70	4500	139165
70	4250	135559
70	4000	130771
70	3750	127791
70	3500	123523
70	3250	119565
70	3000	116337
70	2750	111295
70	2500	107706
70	2250	103764
70	2000	97704
70	1750	93228
70	1500	88362
70	1250	83289
70	1000	77110
70	750	68228
70	500	56845
70	250	45826
70	100	35251
70	75	32308
70	50	28346
70	25	23199
70	10000	182702
70	9750	181108
70	9500	179214
70	9250	177076
70	9000	175308
70	8750	173850
70	8500	172045
70	8250	168713
70	8000	167051
70	7750	165236
70	7500	162835
70	7250	160236
70	7000	158675
70	6750	156765
70	6500	152377
70	6250	150497
70	6000	148879
70	5750	145552
70	5500	143023
70	5250	140633
70	5000	137863
70	4750	135227
70	4500	132559
70	4250	130400
70	4000	127315
70	3750	123622
70	3500	120537
70	3250	117519
70	3000	114235
70	2750	110668
70	2500	106596
70	2250	102435
70	2000	97950
70	1750	92634
70	1500	86610
70	1250	82381
70	1000	76942
70	750	69261
70	500	59755
70	250	46445
70	100	36229
70	75	33534
70	50	29523
70	25	21123
70	10000	183016
70	9750	181413
70	9500	179752
70	9250	177588
70	9000	176295
70	8750	174411
70	8500	171534
70	8250	169453
70	8000	168011
70	7750	167211
70	7500	165115
70	7250	164052
70	7000	161347
70	6750	159253
70	6500	157660
70	6250	156107
70	6000	154009
70	5750	150625
70	5500	147393
70	5250	144961
70	5000	141877
70	4750	138566
70	4500	134719
70	4250	130990
70	4000	127401
70	3750	123627
70	3500	118833
70	3250	116564
70	3000	113516
70	2750	109688
70	2500	105429
70	2250	101019
70	2000	97127
70	1750	91166
70	1500	85488
70	1250	81140
70	1000	73127
70	750	64688
70	500	56449
70	250	46271
70	100	35343
70	75	32224
70	50	28674
70	25	24616
70	10000	183450
70	9750	181803
70	9500	180703
70	9250	179288
70	9000	177657
70	8750	175986
70	8500	174242
70	8250	171908
70	8000	169785
70	7750	168097
70	7500	166099
70	7250	164194
70	7000	162353
70	6750	160283
70	6500	157963
70	6250	155237
70	6000	152316
70	5750	149803
70	5500	148199
70	5250	145107
70	5000	142746
70	4750	141129
70	4500	137593
70	4250	135440
70	4000	130467
70	3750	126927
70	3500	122833
70	3250	120428
70	3000	117365
70	2750	112916
70	2500	109451
70	2250	104009
70	2000	99704
70	1750	95476
70	1500	90268
70	1250	85213
70	1000	77350
70	750	70564
70	500	59354
70	250	46484
70	100	35775
70	75	31700
70	50	27924
70	25	22164
70	10000	183029
70	9750	181657
70	9500	180266
70	9250	178161
70	9000	175150
70	8750	173300
70	8500	171763
70	8250	170613
70	8000	169213
70	7750	167014
70	7500	165120
70	7250	163499
70	7000	160603
70	6750	158763
70	6500	156558
70	6250	153772
70	6000	151263
70	5750	148610
70	5500	146425
70	5250	144218
70	5000	142053
70	4750	139006
70	4500	136355
70	4250	133679
70	4000	130605
70	3750	128249
70	3500	125127
70	3250	121984
70	3000	117828
70	2750	113569
70	2500	110547
70	2250	105928
70	2000	101318
70	1750	95984
70	1500	90298
70	1250	84906
70	1000	78306
70	750	71561
70	500	62764
70	250	47686
70	100	36956
70	75	32354
70	50	28889
70	25	23774
70	10000	183351
70	9750	182109
70	9500	180810
70	9250	179188
70	9000	177309
70	8750	175662
70	8500	173867
70	8250	172124
70	8000	170369
70	7750	168190
70	7500	165991
70	7250	162711
70	7000	160724
70	6750	158614
70	6500	157102
70	6250	154652
70	6000	152349
70	5750	149707
70	5500	147475
70	5250	144802
70	5000	142289
70	4750	139393
70	4500	135957
70	4250	132629
70	4000	130149
70	3750	125376
70	3500	122122
70	3250	119036
70	3000	115498
70	2750	111643
70	2500	107821
70	2250	104264
70	2000	100184
70	1750	96013
70	1500	91166
70	1250	84870
70	1000	77166
70	750	69917
70	500	58505
70	250	46577
70	100	34265
70	75	31138
70	50	29185
70	25	25039
70	10000	183085
70	9750	181770
70	9500	179967
70	9250	177117
70	9000	175676
70	8750	173759
70	8500	172112
70	8250	170373
70	8000	168526
70	7750	167028
70	7500	165079
70	7250	162791
70	7000	160428
70	6750	158412
70	6500	156252
70	6250	154609
70	6000	153005
70	5750	150545
70	5500	148611
70	5250	146297
70	5000	143484
70	4750	140741
70	4500	137227
70	4250	134686
70	4000	131865
70	3750	129050
70	3500	123807
70	3250	119986
70	3000	116654
70	2750	112610
70	2500	107076
70	2250	100029
70	2000	96173
70	1750	91120
70	1500	85775
70	1250	79629
70	1000	73860
70	750	67568
70	500	58372
70	250	44136
70	100	34787
70	75	32805
70	50	28066
70	25	21835
70	10000	182675
70	9750	181095
70	9500	179646
70	9250	178030
70	9000	176408
70	8750	174941
70	8500	172497
70	8250	170190
70	8000	168462
70	7750	166229
70	7500	164333
70	7250	162370
70	7000	159285
70	6750	157510
70	6500	155386
70	6250	152982
70	6000	150021
70	5750	147523
70	5500	145105
70	5250	142159
70	5000	139781
70	4750	136472
70	4500	133740
70	4250	129891
70	4000	126928
70	3750	121782
70	3500	118183
70	3250	115182
70	3000	112412
70	2750	109979
70	2500	107553
70	2250	103461
70	2000	98367
70	1750	93927
70	1500	89648
70	1250	84147
70	1000	76979
70	750	67766
70	500	58544
70	250	45683
70	100	34956
70	75	31700
70	50	29335
70	25	22903
70	10000	182995
70	9750	181133
70	9500	179565
70	9250	177461
70	9000	175768
70	8750	173492
70	8500	172430
70	8250	170677
70	8000	168062
70	7750	165249
70	7500	163761
70	7250	162073
70	7000	159324
70	6750	156782
70	6500	153364
70	6250	150788
70	6000	148708
70	5750	145507
70	5500	142889
70	5250	140755
70	5000	139042
70	4750	136582
70	4500	135318
70	4250	132556
70	4000	129177
70	3750	126132
70	3500	120593
70	3250	118606
70	3000	115679
70	2750	112387
70	2500	108424
70	2250	105758
70	2000	101166
70	1750	96184
70	1500	90510
70	1250	85623
70	1000	79915
70	750	72642
70	500	63831
70	250	49023
70	100	35070
70	75	32394
70	50	28681
70	25	24307
70	10000	182972
70	9750	181336
70	9500	179998
70	9250	177927
70	9000	176312
70	8750	174121
70	8500	171527
70	8250	169521
70	8000	166986
70	7750	165040
70	7500	164280
70	7250	162704
70	7000	160015
70	6750	157756
70	6500	155749
70	6250	154181
70	6000	151321
70	5750	149350
70	5500	146330
70	5250	143730
70	5000	141923
70	4750	138191
70	4500	135139
70	4250	132880
70	4000	130498
70	3750	127493
70	3500	125574
70	3250	122207
70	3000	119012
70	2750	115108
70	2500	108583
70	2250	103015
70	2000	99894
70	1750	94370
70	1500	88889
70	1250	82933
70	1000	76269
70	750	70571
70	500	58990
70	250	46471
70	100	37279
70	75	33004
70	50	28638
70	25	25032
60	10000	185805
60	9750	183936
60	9500	182477
60	9250	181367
60	9000	179207
60	8750	177415
60	8500	175462
60	8250	174235
60	8000	172240
60	7750	170372
60	7500	168782
60	7250	166474
60	7000	164797
60	6750	162105
60	6500	160577
60	6250	158661
60	6000	155823
60	5750	153669
60	5500	151308
60	5250	148341
60	5000	145906
60	4750	143413
60	4500	141741
60	4250	138300
60	4000	134652
60	3750	131703
60	3500	127226
60	3250	123390
60	3000	120118
60	2750	113853
60	2500	109929
60	2250	106181
60	2000	100248
60	1750	95231
60	1500	89934
60	1250	84830
60	1000	79167
60	750	70235
60	500	58669
60	250	47345
60	100	36169
60	75	33555
60	50	29394
60	25	24247
60	10000	185076
60	9750	183611
60	9500	181656
60	9250	179419
60	9000	177587
60	8750	176139
60	8500	174295
60	8250	170966
60	8000	169459
60	7750	167510
60	7500	165149
60	7250	162434
60	7000	161168
60	6750	159507
60	6500	154850
60	6250	152703
60	6000	150909
60	5750	147662
60	5500	144982
60	5250	142568
60	5000	139770
60	4750	137119
60	4500	134439
60	4250	132338
60	4000	129178
60	3750	125717
60	3500	123343
60	3250	119871
60	3000	116167
60	2750	112501
60	2500	108356
60	2250	104087
60	2000	99482
60	1750	94143
60	1500	88083
60	1250	83790
60	1000	78331
60	750	70891
60	500	61267
60	250	47911
60	100	37109
60	75	34437
60	50	30269
60	25	22114
60	10000	185650
60	9750	184451
60	9500	182973
60	9250	180715
60	9000	178976
60	8750	177258
60	8500	175322
60	8250	174029
60	8000	172352
60	7750	170374
60	7500	168674
60	7250	167451
60	7000	164695
60	6750	162741
60	6500	160903
60	6250	158993
60	6000	156543
60	5750	153043
60	5500	149716
60	5250	147086
60	5000	144459
60	4750	141002
60	4500	137675
60	4250	133942
60	4000	131046
60	3750	127488
60	3500	122722
60	3250	119848
60	3000	115702
60	2750	111697
60	2500	107933
60	2250	104777
60	2000	100359
60	1750	93661
60	1500	87777
60	1250	83163
60	1000	74584
60	750	65992
60	500	57686
60	250	47749
60	100	36486
60	75	33411
60	50	29396
60	25	25249
60	10000	185802
60	9750	184114
60	9500	182987
60	9250	181517
60	9000	179866
60	8750	178116
60	8500	176371
60	8250	173992
60	8000	171869
60	7750	170154
60	7500	168137
60	7250	166233
60	7000	164377
60	6750	162303
60	6500	159950
60	6250	157261
60	6000	154275
60	5750	151738
60	5500	150149
60	5250	147102
60	5000	144723
60	4750	143006
60	4500	139620
60	4250	137608
60	4000	132410
60	3750	128828
60	3500	124905
60	3250	122441
60	3000	119010
60	2750	114536
60	2500	111039
60	2250	105553
60	2000	101239
60	1750	96950
60	1500	91712
60	1250	86584
60	1000	78643
60	750	72430
60	500	61117
60	250	47542
60	100	37076
60	75	32624
60	50	28636
60	25	22938
60	10000	185604
60	9750	184225
60	9500	182919
60	9250	180638
60	9000	177771
60	8750	175814
60	8500	174007
60	8250	172868
60	8000	171377
60	7750	169166
60	7500	167244
60	7250	165566
60	7000	162644
60	6750	160805
60	6500	158561
60	6250	155795
60	6000	153257
60	5750	150555
60	5500	148327
60	5250	146126
60	5000	143907
60	4750	140843
60	4500	138181
60	4250	135451
60	4000	132351
60	3750	129968
60	3500	126831
60	3250	123648
60	3000	119460
60	2750	115172
60	2500	112095
60	2250	107456
60	2000	102779
60	1750	97419
60	1500	91674
60	1250	86251
60	1000	79606
60	750	72778
60	500	63946
60	250	49172
60	100	37898
60	75	33247
60	50	29702
60	25	24730
60	10000	185763
60	9750	184433
60	9500	183067
60	9250	181450
60	9000	179674
60	8750	177900
60	8500	176125
60	8250	174394
60	8000	172560
60	7750	170368
60	7500	168170
60	7250	164858
60	7000	162836
60	6750	160670
60	6500	159151
60	6250	156681
60	6000	154347
60	5750	151682
60	5500	149417
60	5250	146715
60	5000	144196
60	4750	141332
60	4500	137868
60	4250	134557
60	4000	132014
60	3750	127140
60	3500	123821
60	3250	120729
60	3000	117176
60	2750	113309
60	2500	109446
60	2250	105925
60	2000	101806
60	1750	97542
60	1500	92667
60	1250	86296
60	1000	78777
60	750	71166
60	500	60209
60	250	48127
60	100	35458
60	75	32453
60	50	30314
60	25	25836
60	10000	185380
60	9750	184083
60	9500	182213
60	9250	179307
60	9000	177832
60	8750	175886
60	8500	174233
60	8250	172490
60	8000	170606
60	7750	169083
60	7500	167134
60	7250	164832
60	7000	162475
60	6750	160444
60	6500	158290
60	6250	156626
60	6000	155007
60	5750	152492
60	5500	150549
60	5250	148214
60	5000	145354
60	4750	142592
60	4500	139024
60	4250	136454
60	4000	133620
60	3750	130803
60	3500	125528
60	3250	121676
60	3000	118324
60	2750	114255
60	2500	108676
60	2250	101527
60	2000	97692
60	1750	92556
60	1500	87119
60	1250	80913
60	1000	75073
60	750	68725
60	500	59463
60	250	45184
60	100	35627
60	75	33738
60	50	28876
60	25	22497
60	10000	185184
60	9750	183783
60	9500	182035
60	9250	180306
60	9000	178646
60	8750	177214
60	8500	174780
60	8250	172486
60	8000	170848
60	7750	168507
60	7500	166837
60	7250	164781
60	7000	161920
60	6750	159797
60	6500	158095
60	6250	155161
60	6000	153558
60	5750	151589
60	5500	148587
60	5250	145581
60	5000	143143
60	4750	139765
60	4500	136975
60	4250	133060
60	4000	130032
60	3750	124806
60	3500	121151
60	3250	117979
60	3000	115277
60	2750	112781
60	2500	110319
60	2250	106143
60	2000	101011
60	1750	96473
60	1500	92110
60	1250	86517
60	1000	79118
60	750	69764
60	500	60435
60	250	46903
60	100	35877
60	75	32879
60	50	30394
60	25	23888
60	10000	185616
60	9750	183540
60	9500	182239
60	9250	180197
60	9000	178498
60	8750	176612
60	8500	174877
60	8250	173088
60	8000	170907
60	7750	168516
60	7500	166444
60	7250	164846
60	7000	162638
60	6750	160718
60	6500	157306
60	6250	154963
60	6000	152852
60	5750	150014
60	5500	147304
60	5250	144269
60	5000	142076
60	4750	139200
60	4500	137325
60	4250	134507
60	4000	131407
60	3750	128494
60	3500	122494
60	3250	120376
60	3000	117441
60	2750	114240
60	2500	110111
60	2250	107552
60	2000	103830
60	1750	98751
60	1500	92901
60	1250	87090
60	1000	81358
60	750	73974
60	500	65033
60	250	50008
60	100	35912
60	75	33286
60	50	29443
60	25	24982
60	10000	185408
60	9750	183748
60	9500	182438
60	9250	180393
60	9000	178683
60	8750	176399
60	8500	173854
60	8250	171738
60	8000	169882
60	7750	168029
60	7500	166666
60	7250	164870
60	7000	162180
60	6750	159856
60	6500	157863
60	6250	156230
60	6000	153242
60	5750	151270
60	5500	148231
60	5250	145702
60	5000	143824
60	4750	140082
60	4500	137051
60	4250	134775
60	4000	132463
60	3750	129532
60	3500	127406
60	3250	123990
60	3000	120831
60	2750	116951
60	2500	110854
60	2250	105614
60	2000	101789
60	1750	96852
60	1500	91272
60	1250	85008
60	1000	78461
60	750	72248
60	500	60806
60	250	47537
60	100	38301
60	75	34333
60	50	29776
60	25	26155
50	10000	187562
50	9750	185674
50	9500	184210
50	9250	183095
50	9000	180922
50	8750	179135
50	8500	177176
50	8250	175943
50	8000	173937
50	7750	172060
50	7500	170463
50	7250	168136
50	7000	166454
50	6750	163745
50	6500	162219
50	6250	160286
50	6000	157434
50	5750	155271
50	5500	152912
50	5250	149950
50	5000	147499
50	4750	144980
50	4500	143304
50	4250	139851
50	4000	136197
50	3750	133234
50	3500	128735
50	3250	124876
50	3000	121605
50	2750	115302
50	2500	111363
50	2250	107602
50	2000	101638
50	1750	96582
50	1500	91212
50	1250	86094
50	1000	80381
50	750	71376
50	500	59781
50	250	48309
50	100	36993
50	75	34254
50	50	30039
50	25	24542
50	10000	186836
50	9750	185365
50	9500	183401
50	9250	181160
50	9000	179323
50	8750	177866
50	8500	176019
50	8250	172693
50	8000	171179
50	7750	169226
50	7500	166858
50	7250	164117
50	7000	162840
50	6750	161176
50	6500	156495
50	6250	154322
50	6000	152512
50	5750	149260
50	5500	146582
50	5250	144153
50	5000	141338
50	4750	138676
50	4500	135989
50	4250	133884
50	4000	130717
50	3750	127235
50	3500	124849
50	3250	121367
50	3000	117657
50	2750	113964
50	2500	109778
50	2250	105495
50	2000	100876
50	1750	95494
50	1500	89433
50	1250	85123
50	1000	79604
50	750	72080
50	500	62305
50	250	48847
50	100	37970
50	75	35161
50	50	30938
50	25	22464
50	10000	187416
50	9750	186227
50	9500	184734
50	9250	182469
50	9000	180717
50	8750	178998
50	8500	177037
50	8250	175725
50	8000	174049
50	7750	172064
50	7500	170346
50	7250	169106
50	7000	166336
50	6750	164371
50	6500	162532
50	6250	160599
50	6000	158149
50	5750	154623
50	5500	151280
50	5250	148634
50	5000	145992
50	4750	142511
50	4500	139162
50	4250	135428
50	4000	132522
50	3750	128954
50	3500	124175
50	3250	121281
50	3000	117121
50	2750	113106
50	2500	109334
50	2250	106152
50	2000	101705
50	1750	94964
50	1500	89055
50	1250	84423
50	1000	75782
50	750	67113
50	500	58744
50	250	48753
50	100	37373
50	75	34154
50	50	30058
50	25	25670
50	10000	187566
50	9750	185862
50	9500	184730
50	9250	183237
50	9000	181577
50	8750	179804
50	8500	178062
50	8250	175669
50	8000	173539
50	7750	171820
50	7500	169804
50	7250	167881
50	7000	166018
50	6750	163940
50	6500	161577
50	6250	158885
50	6000	155897
50	5750	153355
50	5500	151751
50	5250	148700
50	5000	146316
50	4750	144584
50	4500	141177
50	4250	139150
50	4000	133923
50	3750	130327
50	3500	126394
50	3250	123919
50	3000	120470
50	2750	115982
50	2500	112470
50	2250	106962
50	2000	102606
50	1750	98284
50	1500	93029
50	1250	87875
50	1000	79905
50	750	73648
50	500	62245
50	250	48514
50	100	37954
50	75	33357
50	50	29313
50	25	23448
50	10000	187361
50	9750	185966
50	9500	184656
50	9250	182374
50	9000	179505
50	8750	177528
50	8500	175705
50	8250	174565
50	8000	173059
50	7750	170841
50	7500	168909
50	7250	167237
50	7000	164318
50	6750	162468
50	6500	160206
50	6250	157426
50	6000	154863
50	5750	152172
50	5500	149933
50	5250	147719
50	5000	145504
50	4750	142415
50	4500	139729
50	4250	136996
50	4000	133855
50	3750	131469
50	3500	128311
50	3250	125108
50	3000	120903
50	2750	116571
50	2500	113489
50	2250	108823
50	2000	104135
50	1750	98748
50	1500	92985
50	1250	87553
50	1000	80850
50	750	73988
50	500	65062
50	250	50255
50	100	38755
50	75	33978
50	50	30398
50	25	25159
50	10000	187532
50	9750	186195
50	9500	184814
50	9250	183188
50	9000	181406
50	8750	179627
50	8500	177826
50	8250	176102
50	8000	174262
50	7750	172058
50	7500	169861
50	7250	166546
50	7000	164517
50	6750	162333
50	6500	160810
50	6250	158315
50	6000	155973
50	5750	153308
50	5500	151037
50	5250	148340
50	5000	145807
50	4750	142925
50	4500	139442
50	4250	136112
50	4000	133587
50	3750	128711
50	3500	125380
50	3250	122266
50	3000	118705
50	2750	114826
50	2500	110924
50	2250	107364
50	2000	103217
50	1750	98913
50	1500	94003
50	1250	87598
50	1000	80004
50	750	72324
50	500	61379
50	250	49077
50	100	36279
50	75	33179
50	50	31054
50	25	26555
50	10000	187136
50	9750	185836
50	9500	183955
50	9250	181049
50	9000	179563
50	8750	177613
50	8500	175946
50	8250	174195
50	8000	172299
50	7750	170780
50	7500	168822
50	7250	166514
50	7000	164150
50	6750	162107
50	6500	159949
50	6250	158268
50	6000	156646
50	5750	154118
50	5500	152162
50	5250	149804
50	5000	146944
50	4750	144170
50	4500	140589
50	4250	138018
50	4000	135177
50	3750	132321
50	3500	127026
50	3250	123171
50	3000	119788
50	2750	115695
50	2500	110096
50	2250	102940
50	2000	99087
50	1750	93923
50	1500	88451
50	1250	82211
50	1000	76321
50	750	69916
50	500	60573
50	250	46150
50	100	36368
50	75	34457
50	50	29564
50	25	23059
50	10000	186944
50	9750	185533
50	9500	183779
50	9250	182064
50	9000	180382
50	8750	178947
50	8500	176507
50	8250	174202
50	8000	172565
50	7750	170196
50	7500	168527
50	7250	166446
50	7000	163580
50	6750	161446
50	6500	159752
50	6250	156806
50	6000	155195
50	5750	153227
50	5500	150201
50	5250	147177
50	5000	144727
50	4750	141344
50	4500	138527
50	4250	134599
50	4000	131559
50	3750	126323
50	3500	122630
50	3250	119436
50	3000	116720
50	2750	114212
50	2500	111713
50	2250	107532
50	2000	102369
50	1750	97799
50	1500	93401
50	1250	87777
50	1000	80407
50	750	70982
50	500	61571
50	250	47881
50	100	36758
50	75	33710
50	50	31294
50	25	24445
50	10000	187384
50	9750	185294
50	9500	183997
50	9250	181950
50	9000	180240
50	8750	178335
50	8500	176578
50	8250	174789
50	8000	172597
50	7750	170191
50	7500	168106
50	7250	166509
50	7000	164301
50	6750	162377
50	6500	158953
50	6250	156602
50	6000	154485
50	5750	151625
50	5500	148898
50	5250	145855
50	5000	143646
50	4750	140749
50	4500	138854
50	4250	135987
50	4000	132886
50	3750	129945
50	3500	123944
50	3250	121804
50	3000	118853
50	2750	115641
50	2500	111500
50	2250	108907
50	2000	105196
50	1750	100053
50	1500	94180
50	1250	88338
50	1000	82589
50	750	75139
50	500	66119
50	250	50921
50	100	36785
50	75	34080
50	50	30133
50	25	25366
50	10000	187161
50	9750	185495
50	9500	184181
50	9250	182132
50	9000	180410
50	8750	178118
50	8500	175559
50	8250	173446
50	8000	171580
50	7750	169718
50	7500	168349
50	7250	166556
50	7000	163860
50	6750	161533
50	6500	159527
50	6250	157890
50	6000	154886
50	5750	152895
50	5500	149829
50	5250	147299
50	5000	145411
50	4750	141660
50	4500	138626
50	4250	136319
50	4000	133997
50	3750	131047
50	3500	128908
50	3250	125479
50	3000	122323
50	2750	118404
50	2500	112303
50	2250	107041
50	2000	103196
50	1750	98259
50	1500	92642
50	1250	86350
50	1000	79753
50	750	73501
50	500	61965
50	250	48521
50	100	39159
50	75	35055
50	50	30491
50	25	26666
99	10000	155637
99	9750	153897
99	9500	152634
99	9250	151617
99	9000	149669
99	8750	148154
99	8500	146507
99	8250	145401
99	8000	143675
99	7750	141811
99	7500	140581
99	7250	138383
99	7000	136897
99	6750	134310
99	6500	133028
99	6250	130927
99	6000	128491
99	5750	126918
99	5500	125040
99	5250	122592
99	5000	120417
99	4750	118099
99	4500	116729
99	4250	113068
99	4000	110062
99	3750	107129
99	3500	103304
99	3250	99806
99	3000	97122
99	2750	92591
99	2500	89362
99	2250	85808
99	2000	80973
99	1750	76331
99	1500	71998
99	1250	67364
99	1000	62864
99	750	55175
99	500	45606
99	250	36649
99	100	28346
99	75	23406
99	50	21352
99	25	18404
99	10000	155053
99	9750	153635
99	9500	151889
99	9250	149826
99	9000	148393
99	8750	147130
99	8500	145591
99	8250	142631
99	8000	141397
99	7750	139623
99	7500	137660
99	7250	135495
99	7000	134464
99	6750	132955
99	6500	129538
99	6250	127469
99	6000	126102
99	5750	123102
99	5500	120970
99	5250	118610
99	5000	116315
99	4750	113866
99	4500	111594
99	4250	109705
99	4000	107000
99	3750	103934
99	3500	102035
99	3250	98743
99	3000	95535
99	2750	92292
99	2500	88768
99	2250	84785
99	2000	81026
99	1750	76144
99	1500	70759
99	1250	66774
99	1000	62922
99	750	55892
99	500	48145
99	250	36624
99	100	29722
99	75	25555
99	50	22675
99	25	17350
99	10000	155508
99	9750	154331
99	9500	153152
99	9250	151144
99	9000	149696
99	8750	148002
99	8500	146452
99	8250	145226
99	8000	143889
99	7750	142074
99	7500	140686
99	7250	139478
99	7000	137046
99	6750	135335
99	6500	133851
99	6250	132146
99	6000	130141
99	5750	126944
99	5500	124131
99	5250	121718
99	5000	119500
99	4750	116325
99	4500	113579
99	4250	110027
99	4000	107665
99	3750	104455
99	3500	100276
99	3250	97763
99	3000	94175
99	2750	90532
99	2500	87442
99	2250	84527
99	2000	80751
99	1750	75771
99	1500	70907
99	1250	66751
99	1000	59636
99	750	51792
99	500	45201
99	250	36599
99	100	28418
99	75	22621
99	50	20508
99	25	18803
99	10000	155709
99	9750	154102
99	9500	153279
99	9250	151948
99	9000	150537
99	8750	149348
99	8500	147915
99	8250	145649
99	8000	143716
99	7750	142240
99	7500	140508
99	7250	138877
99	7000	137376
99	6750	135546
99	6500	133697
99	6250	131286
99	6000	128771
99	5750	126384
99	5500	125050
99	5250	122298
99	5000	120369
99	4750	118751
99	4500	115892
99	4250	114022
99	4000	110358
99	3750	107038
99	3500	103774
99	3250	101408
99	3000	98524
99	2750	94405
99	2500	91320
99	2250	86230
99	2000	82586
99	1750	78496
99	1500	74352
99	1250	68884
99	1000	62190
99	750	57469
99	500	47777
99	250	35972
99	100	28517
99	75	22951
99	50	20913
99	25	17875
99	10000	155459
99	9750	154227
99	9500	153171
99	9250	150964
99	9000	148558
99	8750	146912
99	8500	145350
99	8250	144344
99	8000	143199
99	7750	141218
99	7500	139665
99	7250	138130
99	7000	135594
99	6750	133924
99	6500	132103
99	6250	129531
99	6000	127439
99	5750	124905
99	5500	123574
99	5250	121633
99	5000	119778
99	4750	117003
99	4500	114886
99	4250	112372
99	4000	110457
99	3750	108333
99	3500	105665
99	3250	102710
99	3000	99097
99	2750	94844
99	2500	92256
99	2250	88271
99	2000	84539
99	1750	79624
99	1500	74673
99	1250	69474
99	1000	64215
99	750	57776
99	500	51262
99	250	38435
99	100	29675
99	75	22297
99	50	20596
99	25	18564
99	10000	155628
99	9750	154372
99	9500	153240
99	9250	151767
99	9000	150187
99	8750	148497
99	8500	146993
99	8250	145410
99	8000	143873
99	7750	141794
99	7500	139931
99	7250	136707
99	7000	135147
99	6750	133144
99	6500	131950
99	6250	129843
99	6000	127985
99	5750	125518
99	5500	123585
99	5250	121058
99	5000	118919
99	4750	116280
99	4500	113281
99	4250	110216
99	4000	108204
99	3750	103769
99	3500	100970
99	3250	97941
99	3000	94970
99	2750	91886
99	2500	88372
99	2250	85436
99	2000	82391
99	1750	78402
99	1500	74272
99	1250	68481
99	1000	61982
99	750	55383
99	500	46669
99	250	36019
99	100	27171
99	75	22668
99	50	21938
99	25	20569
99	10000	155234
99	9750	153989
99	9500	152399
99	9250	149855
99	9000	148660
99	8750	146845
99	8500	145502
99	8250	143927
99	8000	142323
99	7750	140842
99	7500	139151
99	7250	137024
99	7000	134964
99	6750	132980
99	6500	131122
99	6250	129557
99	6000	128251
99	5750	125855
99	5500	124321
99	5250	122022
99	5000	119731
99	4750	117153
99	4500	114282
99	4250	111891
99	4000	109299
99	3750	106902
99	3500	102474
99	3250	99015
99	3000	96443
99	2750	92997
99	2500	88352
99	2250	82791
99	2000	79682
99	1750	75165
99	1500	70646
99	1250	64856
99	1000	60244
99	750	54580
99	500	47243
99	250	34199
99	100	27675
99	75	23746
99	50	20827
99	25	17634
99	10000	155044
99	9750	153836
99	9500	152349
99	9250	150722
99	9000	149297
99	8750	148023
99	8500	145963
99	8250	143948
99	8000	142524
99	7750	140441
99	7500	138911
99	7250	136988
99	7000	134897
99	6750	132536
99	6500	130896
99	6250	127868
99	6000	127263
99	5750	125700
99	5500	123999
99	5250	120985
99	5000	118684
99	4750	115824
99	4500	113583
99	4250	110006
99	4000	107482
99	3750	102443
99	3500	99343
99	3250	96394
99	3000	93773
99	2750	92202
99	2500	90128
99	2250	86222
99	2000	81572
99	1750	77343
99	1500	73863
99	1250	68935
99	1000	63916
99	750	55464
99	500	47783
99	250	35441
99	100	27657
99	75	22840
99	50	21958
99	25	18628
99	10000	155445
99	9750	153540
99	9500	152464
99	9250	150611
99	9000	149137
99	8750	147458
99	8500	146088
99	8250	144446
99	8000	142641
99	7750	140465
99	7500	138693
99	7250	137137
99	7000	135324
99	6750	133537
99	6500	130591
99	6250	128462
99	6000	126747
99	5750	124236
99	5500	121968
99	5250	119294
99	5000	117396
99	4750	114642
99	4500	113071
99	4250	110441
99	4000	107814
99	3750	105296
99	3500	101082
99	3250	99035
99	3000	96568
99	2750	93689
99	2500	90247
99	2250	87867
99	2000	84996
99	1750	80194
99	1500	75258
99	1250	69901
99	1000	65403
99	750	58739
99	500	51264
99	250	38616
99	100	27608
99	75	22963
99	50	20633
99	25	18958
99	10000	155289
99	9750	153756
99	9500	152653
99	9250	150735
99	9000	149296
99	8750	147102
99	8500	144841
99	8250	143253
99	8000	141685
99	7750	139927
99	7500	138778
99	7250	137146
99	7000	134852
99	6750	132729
99	6500	131305
99	6250	129825
99	6000	127977
99	5750	125957
99	5500	123360
99	5250	120987
99	5000	119463
99	4750	116053
99	4500	113600
99	4250	111442
99	4000	109649
99	3750	106857
99	3500	105113
99	3250	102086
99	3000	99489
99	2750	95973
99	2500	90680
99	2250	85897
99	2000	83032
99	1750	78791
99	1500	74104
99	1250	68516
99	1000	63210
99	750	57560
99	500	47762
99	250	36624
99	100	29862
99	75	23833
99	50	21893
99	25	20880
98	10000	162861
98	9750	161143
98	9500	159847
98	9250	158786
98	9000	156823
98	8750	155198
98	8500	153403
98	8250	152344
98	8000	150493
98	7750	148817
98	7500	147360
98	7250	145322
98	7000	143750
98	6750	141224
98	6500	139828
98	6250	138021
98	6000	135361
98	5750	133368
98	5500	131133
98	5250	128566
98	5000	126371
98	4750	124197
98	4500	122770
98	4250	119587
98	4000	116331
98	3750	113729
98	3500	109674
98	3250	106132
98	3000	103260
98	2750	98532
98	2500	94955
98	2250	91517
98	2000	86060
98	1750	81443
98	1500	76714
98	1250	72207
