threshold	alignment_size	SNPs
80	8000	4657022
80	7750	4657016
80	7500	4657021
80	7250	4657015
80	7000	4657026
80	6750	4657033
80	6500	4657032
80	6250	4657039
80	6000	4657049
80	5750	4657076
80	5500	4657075
80	5250	4657072
80	5000	4657066
80	4750	4657062
80	4500	4657053
80	4250	4657064
80	4000	4657103
80	3750	4657064
80	3500	4657123
80	3250	4657092
80	3000	4657075
80	2750	4657110
80	2500	4657096
80	2250	4657069
80	2000	4657054
80	1750	4657051
80	1500	4656993
80	1250	4656969
80	1000	4656950
80	750	4656914
80	500	4656894
80	250	4656570
80	100	4657081
80	75	4656967
80	50	4657202
80	25	4657663
80	10000	4657022
80	9750	4657031
80	9500	4657028
80	9250	4657027
80	9000	4657034
80	8750	4657035
80	8500	4657033
80	8250	4657037
80	8000	4657026
80	7750	4657031
80	7500	4657030
80	7250	4657024
80	7000	4657033
80	6750	4657028
80	6500	4657027
80	6250	4657022
80	6000	4657014
80	5750	4657037
80	5500	4657053
80	5250	4657063
80	5000	4657058
80	4750	4657038
80	4500	4657055
80	4250	4657056
80	4000	4657075
80	3750	4657061
80	3500	4657062
80	3250	4657081
80	3000	4657081
80	2750	4657090
80	2500	4657107
80	2250	4657165
80	2000	4657136
80	1750	4657113
80	1500	4657113
80	1250	4657053
80	1000	4657141
80	750	4657156
80	500	4657248
80	250	4657085
80	100	4657252
80	75	4657318
80	50	4657369
80	25	4657516
80	10000	4657035
80	9750	4657039
80	9500	4657048
80	9250	4657045
80	9000	4657041
80	8750	4657048
80	8500	4657035
80	8250	4657039
80	8000	4657030
80	7750	4657024
80	7500	4657035
80	7250	4657045
80	7000	4657026
80	6750	4657005
80	6500	4656998
80	6250	4656983
80	6000	4656983
80	5750	4656995
80	5500	4656983
80	5250	4656989
80	5000	4656978
80	4750	4656975
80	4500	4656963
80	4250	4656968
80	4000	4656999
80	3750	4657013
80	3500	4657028
80	3250	4657050
80	3000	4657032
80	2750	4657038
80	2500	4657052
80	2250	4657017
80	2000	4656984
80	1750	4657060
80	1500	4657013
80	1250	4656989
80	1000	4656867
80	750	4656842
80	500	4656868
80	250	4656549
80	100	4656867
80	75	4656680
80	50	4656385
80	25	4655385
80	10000	4657030
80	9750	4657025
80	9500	4657028
80	9250	4657020
80	9000	4657029
80	8750	4657031
80	8500	4657030
80	8250	4657042
80	8000	4657037
80	7750	4657043
80	7500	4657046
80	7250	4657045
80	7000	4657058
80	6750	4657055
80	6500	4657065
80	6250	4657073
80	6000	4657088
80	5750	4657085
80	5500	4657086
80	5250	4657086
80	5000	4657078
80	4750	4657080
80	4500	4657063
80	4250	4657050
80	4000	4657053
80	3750	4657061
80	3500	4657041
80	3250	4657041
80	3000	4657027
80	2750	4657047
80	2500	4657049
80	2250	4656995
80	2000	4656969
80	1750	4656991
80	1500	4656919
80	1250	4656943
80	1000	4656946
80	750	4656978
80	500	4656827
80	250	4656952
80	100	4657409
80	75	4657300
80	50	4657449
80	25	4657846
70	10000	4658238
70	9750	4658238
70	9500	4658237
70	9250	4658238
70	9000	4658234
70	8750	4658227
70	8500	4658225
70	8250	4658218
70	8000	4658222
70	7750	4658200
70	7500	4658195
70	7250	4658203
70	7000	4658201
70	6750	4658192
70	6500	4658200
70	6250	4658195
70	6000	4658207
70	5750	4658213
70	5500	4658227
70	5250	4658223
70	5000	4658210
70	4750	4658206
70	4500	4658197
70	4250	4658221
70	4000	4658216
70	3750	4658231
70	3500	4658251
70	3250	4658236
70	3000	4658236
70	2750	4658226
70	2500	4658230
70	2250	4658215
70	2000	4658241
70	1750	4658204
70	1500	4658203
70	1250	4658210
70	1000	4658211
70	750	4658128
70	500	4658153
70	250	4658222
70	100	4658358
70	75	4658139
70	50	4658438
70	25	4658285
70	10000	4658243
70	9750	4658238
70	9500	4658239
70	9250	4658239
70	9000	4658241
70	8750	4658243
70	8500	4658238
70	8250	4658231
70	8000	4658232
70	7750	4658230
70	7500	4658238
70	7250	4658241
70	7000	4658247
70	6750	4658246
70	6500	4658239
70	6250	4658239
70	6000	4658231
70	5750	4658231
70	5500	4658235
70	5250	4658245
70	5000	4658242
70	4750	4658253
70	4500	4658260
70	4250	4658259
70	4000	4658252
70	3750	4658234
70	3500	4658258
70	3250	4658288
70	3000	4658277
70	2750	4658272
70	2500	4658282
70	2250	4658268
70	2000	4658318
70	1750	4658371
70	1500	4658388
70	1250	4658390
70	1000	4658414
70	750	4658325
70	500	4658263
70	250	4658305
70	100	4658465
70	75	4658780
70	50	4660163
70	25	4660493
70	10000	4658241
70	9750	4658239
70	9500	4658247
70	9250	4658252
70	9000	4658255
70	8750	4658253
70	8500	4658246
70	8250	4658241
70	8000	4658238
70	7750	4658226
70	7500	4658230
70	7250	4658230
70	7000	4658227
70	6750	4658234
70	6500	4658248
70	6250	4658250
70	6000	4658248
70	5750	4658259
70	5500	4658283
70	5250	4658280
70	5000	4658254
70	4750	4658257
70	4500	4658252
70	4250	4658239
70	4000	4658205
70	3750	4658220
70	3500	4658195
70	3250	4658162
70	3000	4658160
70	2750	4658167
70	2500	4658167
70	2250	4658173
70	2000	4658173
70	1750	4658181
70	1500	4658226
70	1250	4658255
70	1000	4658216
70	750	4658184
70	500	4658148
70	250	4658067
70	100	4658020
70	75	4657832
70	50	4657748
70	25	4657018
70	10000	4658245
70	9750	4658246
70	9500	4658263
70	9250	4658261
70	9000	4658259
70	8750	4658255
70	8500	4658247
70	8250	4658256
70	8000	4658252
70	7750	4658263
70	7500	4658261
70	7250	4658255
70	7000	4658246
70	6750	4658245
70	6500	4658241
70	6250	4658249
70	6000	4658249
70	5750	4658256
70	5500	4658259
70	5250	4658264
70	5000	4658272
70	4750	4658274
70	4500	4658258
70	4250	4658251
70	4000	4658259
70	3750	4658273
70	3500	4658252
70	3250	4658258
70	3000	4658280
70	2750	4658270
70	2500	4658227
70	2250	4658198
70	2000	4658193
70	1750	4658235
70	1500	4658258
70	1250	4658255
70	1000	4658213
70	750	4658205
70	500	4658237
70	250	4658464
70	100	4658699
70	75	4659113
70	50	4659918
70	25	4659337
70	10000	4658245
70	9750	4658245
70	9500	4658259
70	9250	4658263
70	9000	4658263
70	8750	4658255
70	8500	4658253
70	8250	4658253
70	8000	4658255
70	7750	4658261
70	7500	4658262
70	7250	4658250
70	7000	4658246
70	6750	4658238
70	6500	4658241
70	6250	4658240
70	6000	4658250
70	5750	4658246
70	5500	4658250
70	5250	4658259
70	5000	4658232
70	4750	4658229
70	4500	4658224
70	4250	4658215
70	4000	4658233
70	3750	4658227
70	3500	4658202
70	3250	4658199
70	3000	4658169
70	2750	4658179
70	2500	4658197
70	2250	4658199
70	2000	4658191
70	1750	4658160
70	1500	4658122
70	1250	4658079
70	1000	4658045
70	750	4658112
70	500	4658051
70	250	4657771
70	100	4657754
70	75	4657589
70	50	4657568
70	25	4656711
70	10000	4658248
70	9750	4658244
70	9500	4658244
70	9250	4658241
70	9000	4658239
70	8750	4658240
70	8500	4658245
70	8250	4658245
70	8000	4658249
70	7750	4658245
70	7500	4658244
70	7250	4658249
70	7000	4658240
70	6750	4658235
70	6500	4658234
70	6250	4658236
70	6000	4658243
70	5750	4658243
70	5500	4658226
70	5250	4658233
70	5000	4658224
70	4750	4658215
70	4500	4658222
70	4250	4658224
70	4000	4658252
70	3750	4658228
70	3500	4658215
70	3250	4658235
70	3000	4658217
70	2750	4658233
70	2500	4658202
70	2250	4658201
70	2000	4658243
70	1750	4658166
70	1500	4658088
70	1250	4658121
70	1000	4658194
70	750	4658237
70	500	4658408
70	250	4658389
70	100	4658272
70	75	4658498
70	50	4658384
70	25	4658118
70	10000	4658242
70	9750	4658242
70	9500	4658229
70	9250	4658248
70	9000	4658242
70	8750	4658232
70	8500	4658236
70	8250	4658238
70	8000	4658238
70	7750	4658224
70	7500	4658234
70	7250	4658239
70	7000	4658241
70	6750	4658254
70	6500	4658253
70	6250	4658258
70	6000	4658263
70	5750	4658272
70	5500	4658270
70	5250	4658263
70	5000	4658261
70	4750	4658254
70	4500	4658245
70	4250	4658252
70	4000	4658273
70	3750	4658244
70	3500	4658268
70	3250	4658257
70	3000	4658244
70	2750	4658284
70	2500	4658252
70	2250	4658225
70	2000	4658211
70	1750	4658198
70	1500	4658151
70	1250	4658149
70	1000	4658146
70	750	4658175
70	500	4658198
70	250	4658075
70	100	4658718
70	75	4658281
70	50	4658346
70	25	4659419
70	10000	4658239
70	9750	4658239
70	9500	4658240
70	9250	4658247
70	9000	4658250
70	8750	4658252
70	8500	4658253
70	8250	4658249
70	8000	4658240
70	7750	4658243
70	7500	4658248
70	7250	4658250
70	7000	4658261
70	6750	4658262
70	6500	4658262
70	6250	4658259
70	6000	4658252
70	5750	4658263
70	5500	4658273
70	5250	4658281
70	5000	4658276
70	4750	4658250
70	4500	4658260
70	4250	4658263
70	4000	4658273
70	3750	4658275
70	3500	4658284
70	3250	4658275
70	3000	4658278
70	2750	4658285
70	2500	4658315
70	2250	4658357
70	2000	4658324
70	1750	4658274
70	1500	4658248
70	1250	4658219
70	1000	4658318
70	750	4658313
70	500	4658493
70	250	4658267
70	100	4658306
70	75	4658272
70	50	4658387
70	25	4659179
70	10000	4658250
70	9750	4658252
70	9500	4658257
70	9250	4658254
70	9000	4658248
70	8750	4658253
70	8500	4658244
70	8250	4658244
70	8000	4658244
70	7750	4658233
70	7500	4658242
70	7250	4658248
70	7000	4658239
70	6750	4658220
70	6500	4658217
70	6250	4658209
70	6000	4658213
70	5750	4658225
70	5500	4658211
70	5250	4658215
70	5000	4658208
70	4750	4658201
70	4500	4658197
70	4250	4658192
70	4000	4658202
70	3750	4658198
70	3500	4658214
70	3250	4658239
70	3000	4658216
70	2750	4658221
70	2500	4658222
70	2250	4658204
70	2000	4658171
70	1750	4658203
70	1500	4658161
70	1250	4658155
70	1000	4658138
70	750	4658125
70	500	4658130
70	250	4658066
70	100	4658101
70	75	4657991
70	50	4657895
70	25	4657367
70	10000	4658245
70	9750	4658243
70	9500	4658244
70	9250	4658239
70	9000	4658243
70	8750	4658248
70	8500	4658246
70	8250	4658255
70	8000	4658246
70	7750	4658251
70	7500	4658253
70	7250	4658254
70	7000	4658272
70	6750	4658261
70	6500	4658267
70	6250	4658286
70	6000	4658294
70	5750	4658295
70	5500	4658291
70	5250	4658291
70	5000	4658293
70	4750	4658296
70	4500	4658279
70	4250	4658266
70	4000	4658272
70	3750	4658293
70	3500	4658260
70	3250	4658276
70	3000	4658250
70	2750	4658266
70	2500	4658269
70	2250	4658250
70	2000	4658251
70	1750	4658221
70	1500	4658133
70	1250	4658156
70	1000	4658180
70	750	4658213
70	500	4658160
70	250	4658289
70	100	4659261
70	75	4658980
70	50	4659330
70	25	4659588
60	10000	4660290
60	9750	4660289
60	9500	4660294
60	9250	4660292
60	9000	4660289
60	8750	4660273
60	8500	4660263
60	8250	4660266
60	8000	4660284
60	7750	4660249
60	7500	4660238
60	7250	4660230
60	7000	4660214
60	6750	4660195
60	6500	4660202
60	6250	4660176
60	6000	4660218
60	5750	4660242
60	5500	4660265
60	5250	4660282
60	5000	4660253
60	4750	4660239
60	4500	4660209
60	4250	4660249
60	4000	4660230
60	3750	4660268
60	3500	4660304
60	3250	4660283
60	3000	4660278
60	2750	4660314
60	2500	4660346
60	2250	4660316
60	2000	4660341
60	1750	4660259
60	1500	4660286
60	1250	4660370
60	1000	4660371
60	750	4660243
60	500	4660266
60	250	4660518
60	100	4660550
60	75	4659942
60	50	4660881
60	25	4661014
60	10000	4660298
60	9750	4660289
60	9500	4660287
60	9250	4660284
60	9000	4660285
60	8750	4660287
60	8500	4660287
60	8250	4660283
60	8000	4660283
60	7750	4660302
60	7500	4660322
60	7250	4660334
60	7000	4660348
60	6750	4660369
60	6500	4660349
60	6250	4660348
60	6000	4660324
60	5750	4660343
60	5500	4660346
60	5250	4660360
60	5000	4660348
60	4750	4660385
60	4500	4660404
60	4250	4660393
60	4000	4660378
60	3750	4660335
60	3500	4660390
60	3250	4660416
60	3000	4660415
60	2750	4660397
60	2500	4660441
60	2250	4660422
60	2000	4660503
60	1750	4660552
60	1500	4660549
60	1250	4660552
60	1000	4660636
60	750	4660519
60	500	4660364
60	250	4660491
60	100	4660693
60	75	4660961
60	50	4661377
60	25	4661753
60	10000	4660276
60	9750	4660277
60	9500	4660282
60	9250	4660292
60	9000	4660294
60	8750	4660294
60	8500	4660284
60	8250	4660271
60	8000	4660264
60	7750	4660240
60	7500	4660252
60	7250	4660238
60	7000	4660217
60	6750	4660246
60	6500	4660274
60	6250	4660274
60	6000	4660276
60	5750	4660285
60	5500	4660306
60	5250	4660312
60	5000	4660293
60	4750	4660293
60	4500	4660300
60	4250	4660270
60	4000	4660218
60	3750	4660235
60	3500	4660232
60	3250	4660175
60	3000	4660148
60	2750	4660140
60	2500	4660170
60	2250	4660255
60	2000	4660274
60	1750	4660267
60	1500	4660326
60	1250	4660375
60	1000	4660253
60	750	4660208
60	500	4660168
60	250	4659932
60	100	4658992
60	75	4658664
60	50	4658453
60	25	4658227
60	10000	4660279
60	9750	4660278
60	9500	4660311
60	9250	4660317
60	9000	4660319
60	8750	4660303
60	8500	4660290
60	8250	4660309
60	8000	4660310
60	7750	4660323
60	7500	4660325
60	7250	4660306
60	7000	4660274
60	6750	4660269
60	6500	4660265
60	6250	4660280
60	6000	4660286
60	5750	4660316
60	5500	4660302
60	5250	4660333
60	5000	4660334
60	4750	4660330
60	4500	4660291
60	4250	4660253
60	4000	4660262
60	3750	4660304
60	3500	4660243
60	3250	4660255
60	3000	4660294
60	2750	4660263
60	2500	4660163
60	2250	4660074
60	2000	4660074
60	1750	4660133
60	1500	4660219
60	1250	4660246
60	1000	4660126
60	750	4660146
60	500	4660390
60	250	4660744
60	100	4660625
60	75	4661189
60	50	4661226
60	25	4661122
60	10000	4660284
60	9750	4660289
60	9500	4660318
60	9250	4660331
60	9000	4660324
60	8750	4660315
60	8500	4660310
60	8250	4660313
60	8000	4660319
60	7750	4660334
60	7500	4660331
60	7250	4660308
60	7000	4660293
60	6750	4660282
60	6500	4660297
60	6250	4660290
60	6000	4660296
60	5750	4660289
60	5500	4660289
60	5250	4660306
60	5000	4660242
60	4750	4660266
60	4500	4660268
60	4250	4660252
60	4000	4660276
60	3750	4660262
60	3500	4660234
60	3250	4660209
60	3000	4660190
60	2750	4660249
60	2500	4660277
60	2250	4660303
60	2000	4660314
60	1750	4660252
60	1500	4660134
60	1250	4660038
60	1000	4659920
60	750	4660094
60	500	4659889
60	250	4658681
60	100	4659128
60	75	4658911
60	50	4658774
60	25	4657768
60	10000	4660292
60	9750	4660291
60	9500	4660300
60	9250	4660292
60	9000	4660294
60	8750	4660286
60	8500	4660302
60	8250	4660297
60	8000	4660310
60	7750	4660295
60	7500	4660295
60	7250	4660304
60	7000	4660288
60	6750	4660279
60	6500	4660263
60	6250	4660291
60	6000	4660321
60	5750	4660318
60	5500	4660285
60	5250	4660294
60	5000	4660284
60	4750	4660253
60	4500	4660290
60	4250	4660290
60	4000	4660319
60	3750	4660285
60	3500	4660247
60	3250	4660258
60	3000	4660236
60	2750	4660278
60	2500	4660225
60	2250	4660236
60	2000	4660367
60	1750	4660244
60	1500	4660093
60	1250	4660155
60	1000	4660199
60	750	4660297
60	500	4660513
60	250	4660450
60	100	4659973
60	75	4660264
60	50	4659574
60	25	4659278
60	10000	4660274
60	9750	4660276
60	9500	4660264
60	9250	4660284
60	9000	4660281
60	8750	4660270
60	8500	4660271
60	8250	4660272
60	8000	4660273
60	7750	4660267
60	7500	4660278
60	7250	4660274
60	7000	4660274
60	6750	4660289
60	6500	4660293
60	6250	4660310
60	6000	4660338
60	5750	4660358
60	5500	4660354
60	5250	4660327
60	5000	4660331
60	4750	4660337
60	4500	4660310
60	4250	4660324
60	4000	4660416
60	3750	4660361
60	3500	4660452
60	3250	4660441
60	3000	4660417
60	2750	4660477
60	2500	4660486
60	2250	4660469
60	2000	4660456
60	1750	4660455
60	1500	4660324
60	1250	4660335
60	1000	4660280
60	750	4660315
60	500	4660130
60	250	4660197
60	100	4660941
60	75	4660801
60	50	4660630
60	25	4661064
60	10000	4660275
60	9750	4660282
60	9500	4660276
60	9250	4660280
60	9000	4660287
60	8750	4660292
60	8500	4660297
60	8250	4660292
60	8000	4660281
60	7750	4660299
60	7500	4660311
60	7250	4660316
60	7000	4660341
60	6750	4660353
60	6500	4660359
60	6250	4660359
60	6000	4660340
60	5750	4660366
60	5500	4660375
60	5250	4660421
60	5000	4660403
60	4750	4660387
60	4500	4660424
60	4250	4660431
60	4000	4660445
60	3750	4660412
60	3500	4660419
60	3250	4660435
60	3000	4660475
60	2750	4660475
60	2500	4660499
60	2250	4660554
60	2000	4660542
60	1750	4660512
60	1500	4660486
60	1250	4660414
60	1000	4660566
60	750	4660547
60	500	4660661
60	250	4660468
60	100	4660207
60	75	4660266
60	50	4660298
60	25	4661314
60	10000	4660294
60	9750	4660307
60	9500	4660338
60	9250	4660314
60	9000	4660296
60	8750	4660314
60	8500	4660277
60	8250	4660279
60	8000	4660278
60	7750	4660268
60	7500	4660269
60	7250	4660279
60	7000	4660265
60	6750	4660236
60	6500	4660234
60	6250	4660209
60	6000	4660199
60	5750	4660235
60	5500	4660193
60	5250	4660217
60	5000	4660185
60	4750	4660146
60	4500	4660139
60	4250	4660135
60	4000	4660133
60	3750	4660135
60	3500	4660198
60	3250	4660261
60	3000	4660175
60	2750	4660164
60	2500	4660165
60	2250	4660110
60	2000	4660018
60	1750	4660084
60	1500	4659954
60	1250	4659924
60	1000	4659887
60	750	4659836
60	500	4659797
60	250	4659351
60	100	4659617
60	75	4659549
60	50	4659219
60	25	4660257
60	10000	4660291
60	9750	4660283
60	9500	4660290
60	9250	4660288
60	9000	4660299
60	8750	4660303
60	8500	4660288
60	8250	4660308
60	8000	4660287
60	7750	4660304
60	7500	4660306
60	7250	4660320
60	7000	4660344
60	6750	4660327
60	6500	4660344
60	6250	4660377
60	6000	4660401
60	5750	4660393
60	5500	4660392
60	5250	4660394
60	5000	4660374
60	4750	4660366
60	4500	4660342
60	4250	4660330
60	4000	4660350
60	3750	4660376
60	3500	4660314
60	3250	4660354
60	3000	4660306
60	2750	4660317
60	2500	4660341
60	2250	4660338
60	2000	4660302
60	1750	4660231
60	1500	4660041
60	1250	4660132
60	1000	4660105
60	750	4660361
60	500	4660249
60	250	4660365
60	100	4661025
60	75	4660887
60	50	4660990
60	25	4661114
50	10000	4661483
50	9750	4661484
50	9500	4661486
50	9250	4661489
50	9000	4661491
50	8750	4661487
50	8500	4661482
50	8250	4661479
50	8000	4661484
50	7750	4661471
50	7500	4661467
50	7250	4661465
50	7000	4661457
50	6750	4661452
50	6500	4661454
50	6250	4661449
50	6000	4661465
50	5750	4661472
50	5500	4661485
50	5250	4661499
50	5000	4661488
50	4750	4661482
50	4500	4661484
50	4250	4661490
50	4000	4661475
50	3750	4661496
50	3500	4661503
50	3250	4661501
50	3000	4661500
50	2750	4661522
50	2500	4661540
50	2250	4661539
50	2000	4661551
50	1750	4661527
50	1500	4661542
50	1250	4661544
50	1000	4661550
50	750	4661531
50	500	4661555
50	250	4661660
50	100	4661783
50	75	4661469
50	50	4661978
50	25	4661865
50	10000	4661480
50	9750	4661476
50	9500	4661480
50	9250	4661475
50	9000	4661480
50	8750	4661479
50	8500	4661484
50	8250	4661483
50	8000	4661479
50	7750	4661488
50	7500	4661499
50	7250	4661503
50	7000	4661512
50	6750	4661523
50	6500	4661516
50	6250	4661510
50	6000	4661500
50	5750	4661510
50	5500	4661508
50	5250	4661511
50	5000	4661510
50	4750	4661525
50	4500	4661533
50	4250	4661525
50	4000	4661524
50	3750	4661504
50	3500	4661531
50	3250	4661540
50	3000	4661543
50	2750	4661538
50	2500	4661563
50	2250	4661558
50	2000	4661587
50	1750	4661602
50	1500	4661599
50	1250	4661594
50	1000	4661636
50	750	4661582
50	500	4661477
50	250	4661593
50	100	4661709
50	75	4661819
50	50	4662155
50	25	4663762
50	10000	4661472
50	9750	4661471
50	9500	4661473
50	9250	4661478
50	9000	4661483
50	8750	4661479
50	8500	4661474
50	8250	4661464
50	8000	4661462
50	7750	4661455
50	7500	4661452
50	7250	4661451
50	7000	4661446
50	6750	4661456
50	6500	4661464
50	6250	4661464
50	6000	4661467
50	5750	4661469
50	5500	4661484
50	5250	4661487
50	5000	4661482
50	4750	4661479
50	4500	4661495
50	4250	4661470
50	4000	4661447
50	3750	4661464
50	3500	4661456
50	3250	4661442
50	3000	4661429
50	2750	4661428
50	2500	4661435
50	2250	4661471
50	2000	4661473
50	1750	4661464
50	1500	4661485
50	1250	4661513
50	1000	4661450
50	750	4661450
50	500	4661451
50	250	4661384
50	100	4661059
50	75	4660560
50	50	4660755
50	25	4659783
50	10000	4661474
50	9750	4661476
50	9500	4661486
50	9250	4661492
50	9000	4661496
50	8750	4661483
50	8500	4661481
50	8250	4661491
50	8000	4661489
50	7750	4661497
50	7500	4661502
50	7250	4661488
50	7000	4661475
50	6750	4661473
50	6500	4661474
50	6250	4661481
50	6000	4661482
50	5750	4661491
50	5500	4661489
50	5250	4661497
50	5000	4661497
50	4750	4661497
50	4500	4661482
50	4250	4661468
50	4000	4661472
50	3750	4661482
50	3500	4661449
50	3250	4661453
50	3000	4661463
50	2750	4661451
50	2500	4661419
50	2250	4661385
50	2000	4661376
50	1750	4661396
50	1500	4661427
50	1250	4661435
50	1000	4661403
50	750	4661431
50	500	4661515
50	250	4661660
50	100	4661588
50	75	4661995
50	50	4662032
50	25	4661661
50	10000	4661476
50	9750	4661481
50	9500	4661493
50	9250	4661499
50	9000	4661495
50	8750	4661488
50	8500	4661487
50	8250	4661486
50	8000	4661489
50	7750	4661490
50	7500	4661491
50	7250	4661486
50	7000	4661473
50	6750	4661463
50	6500	4661469
50	6250	4661470
50	6000	4661478
50	5750	4661472
50	5500	4661479
50	5250	4661485
50	5000	4661467
50	4750	4661462
50	4500	4661464
50	4250	4661460
50	4000	4661471
50	3750	4661461
50	3500	4661451
50	3250	4661447
50	3000	4661444
50	2750	4661473
50	2500	4661481
50	2250	4661500
50	2000	4661488
50	1750	4661475
50	1500	4661418
50	1250	4661398
50	1000	4661336
50	750	4661369
50	500	4661245
50	250	4660893
50	100	4660970
50	75	4660572
50	50	4661031
50	25	4658338
50	10000	4661480
50	9750	4661476
50	9500	4661485
50	9250	4661481
50	9000	4661483
50	8750	4661481
50	8500	4661477
50	8250	4661480
50	8000	4661485
50	7750	4661475
50	7500	4661481
50	7250	4661482
50	7000	4661480
50	6750	4661472
50	6500	4661469
50	6250	4661478
50	6000	4661487
50	5750	4661483
50	5500	4661469
50	5250	4661472
50	5000	4661471
50	4750	4661464
50	4500	4661472
50	4250	4661472
50	4000	4661486
50	3750	4661476
50	3500	4661462
50	3250	4661470
50	3000	4661459
50	2750	4661473
50	2500	4661450
50	2250	4661452
50	2000	4661497
50	1750	4661468
50	1500	4661399
50	1250	4661414
50	1000	4661434
50	750	4661474
50	500	4661557
50	250	4661593
50	100	4661201
50	75	4661282
50	50	4662037
50	25	4661282
50	10000	4661473
50	9750	4661474
50	9500	4661469
50	9250	4661479
50	9000	4661475
50	8750	4661471
50	8500	4661473
50	8250	4661473
50	8000	4661478
50	7750	4661478
50	7500	4661483
50	7250	4661476
50	7000	4661474
50	6750	4661480
50	6500	4661480
50	6250	4661490
50	6000	4661503
50	5750	4661516
50	5500	4661509
50	5250	4661498
50	5000	4661499
50	4750	4661514
50	4500	4661500
50	4250	4661499
50	4000	4661543
50	3750	4661517
50	3500	4661551
50	3250	4661535
50	3000	4661535
50	2750	4661559
50	2500	4661561
50	2250	4661554
50	2000	4661554
50	1750	4661553
50	1500	4661512
50	1250	4661531
50	1000	4661501
50	750	4661530
50	500	4661471
50	250	4661539
50	100	4661762
50	75	4661686
50	50	4661727
50	25	4661563
50	10000	4661473
50	9750	4661473
50	9500	4661469
50	9250	4661472
50	9000	4661476
50	8750	4661474
50	8500	4661475
50	8250	4661472
50	8000	4661474
50	7750	4661478
50	7500	4661487
50	7250	4661485
50	7000	4661499
50	6750	4661499
50	6500	4661502
50	6250	4661506
50	6000	4661497
50	5750	4661510
50	5500	4661507
50	5250	4661531
50	5000	4661522
50	4750	4661523
50	4500	4661537
50	4250	4661532
50	4000	4661539
50	3750	4661531
50	3500	4661529
50	3250	4661538
50	3000	4661556
50	2750	4661552
50	2500	4661561
50	2250	4661602
50	2000	4661600
50	1750	4661593
50	1500	4661587
50	1250	4661555
50	1000	4661614
50	750	4661601
50	500	4661656
50	250	4661676
50	100	4661547
50	75	4661506
50	50	4661638
50	25	4661919
50	10000	4661483
50	9750	4661493
50	9500	4661499
50	9250	4661492
50	9000	4661485
50	8750	4661497
50	8500	4661478
50	8250	4661478
50	8000	4661474
50	7750	4661473
50	7500	4661471
50	7250	4661474
50	7000	4661467
50	6750	4661456
50	6500	4661455
50	6250	4661449
50	6000	4661445
50	5750	4661457
50	5500	4661449
50	5250	4661461
50	5000	4661453
50	4750	4661443
50	4500	4661442
50	4250	4661441
50	4000	4661442
50	3750	4661446
50	3500	4661454
50	3250	4661465
50	3000	4661447
50	2750	4661431
50	2500	4661435
50	2250	4661410
50	2000	4661369
50	1750	4661390
50	1500	4661347
50	1250	4661341
50	1000	4661317
50	750	4661305
50	500	4661249
50	250	4661029
50	100	4660955
50	75	4661078
50	50	4661335
50	25	4661277
50	10000	4661483
50	9750	4661480
50	9500	4661483
50	9250	4661482
50	9000	4661486
50	8750	4661487
50	8500	4661476
50	8250	4661489
50	8000	4661480
50	7750	4661488
50	7500	4661488
50	7250	4661497
50	7000	4661508
50	6750	4661504
50	6500	4661508
50	6250	4661512
50	6000	4661522
50	5750	4661520
50	5500	4661520
50	5250	4661526
50	5000	4661517
50	4750	4661507
50	4500	4661501
50	4250	4661495
50	4000	4661506
50	3750	4661515
50	3500	4661489
50	3250	4661507
50	3000	4661485
50	2750	4661481
50	2500	4661489
50	2250	4661481
50	2000	4661472
50	1750	4661455
50	1500	4661407
50	1250	4661423
50	1000	4661414
50	750	4661508
50	500	4661499
50	250	4661522
50	100	4661951
50	75	4661824
50	50	4661927
50	25	4661801
99	10000	4332751
99	9750	4331728
99	9500	4336905
99	9250	4334463
99	9000	4338788
99	8750	4341231
99	8500	4342207
99	8250	4347591
99	8000	4353094
99	7750	4353309
99	7500	4353592
99	7250	4350640
99	7000	4353332
99	6750	4352053
99	6500	4349958
99	6250	4357360
99	6000	4362400
99	5750	4369577
99	5500	4368626
99	5250	4364119
99	5000	4367429
99	4750	4363011
99	4500	4366786
99	4250	4366589
99	4000	4365164
99	3750	4362533
99	3500	4367763
99	3250	4370321
99	3000	4379671
99	2750	4375165
99	2500	4372567
99	2250	4369796
99	2000	4367548
99	1750	4372350
99	1500	4366221
99	1250	4351272
99	1000	4362988
99	750	4344925
99	500	4387246
99	250	4382774
99	100	4458930
99	75	4144459
99	50	4279572
99	25	4357252
99	10000	4330004
99	9750	4329928
99	9500	4333043
99	9250	4331489
99	9000	4333580
99	8750	4330314
99	8500	4331938
99	8250	4328627
99	8000	4328048
99	7750	4326597
99	7500	4324416
99	7250	4320760
99	7000	4322403
99	6750	4319469
99	6500	4323729
99	6250	4325505
99	6000	4329679
99	5750	4326921
99	5500	4327004
99	5250	4334657
99	5000	4333538
99	4750	4332933
99	4500	4338873
99	4250	4343551
99	4000	4368788
99	3750	4364668
99	3500	4392207
99	3250	4365387
99	3000	4332824
99	2750	4331377
99	2500	4369402
99	2250	4340393
99	2000	4412915
99	1750	4362170
99	1500	4384604
99	1250	4397094
99	1000	4429359
99	750	4400771
99	500	4400691
99	250	4369460
99	100	4460826
99	75	4145685
99	50	4174752
99	25	4236327
99	10000	4333814
99	9750	4333962
99	9500	4336616
99	9250	4335548
99	9000	4335800
